scenario,target_norad,sigma_deg,trial,catalog_size,observation_count,best_norad,best_chi2,best_fit_p_value,best_catalog_match,target_rank,correct_decision
known_hard,17070,0.24,2,250,10,17070,40.5269,0.359488,1,1,1
unknown_random,17070,0.24,2,249,10,34955,16925.5,0,0,-1,1
unknown_hard,17070,0.24,2,250,10,62256,232.443,9.26479e-30,0,-1,1
known_hard,17070,0.24,3,250,10,17070,42.0348,0.300383,1,1,1
unknown_random,17070,0.24,3,249,10,34955,16955.3,0,0,-1,1
unknown_hard,17070,0.24,3,250,10,62256,239.078,5.54335e-31,0,-1,1
known_hard,17070,0.24,4,250,10,17070,59.4241,0.0146603,1,1,1
unknown_random,17070,0.24,4,249,10,34955,17160.8,0,0,-1,1
unknown_hard,17070,0.24,4,250,10,62256,255.806,4.31664e-34,0,-1,1
known_hard,17070,0.24,5,250,10,17070,28.7415,0.861006,1,1,1
unknown_random,17070,0.24,5,249,10,34955,16701.4,0,0,-1,1
unknown_hard,17070,0.24,5,250,10,62256,276.266,6.14797e-38,0,-1,1
known_hard,17070,0.25,1,250,10,17070,31.2769,0.771647,1,1,1
unknown_random,17070,0.25,1,249,10,34955,15257.1,0,0,-1,1
unknown_hard,17070,0.25,1,250,10,62256,263.616,1.48694e-35,0,-1,1
known_hard,17070,0.25,2,250,10,17070,30.1109,0.815534,1,1,1
unknown_random,17070,0.25,2,249,10,34955,15547.8,0,0,-1,1
unknown_hard,17070,0.25,2,250,10,62256,246.715,2.13314e-32,0,-1,1
known_hard,17070,0.25,3,250,10,17070,34.8999,0.613581,1,1,1
unknown_random,17070,0.25,3,249,10,34955,15617.4,0,0,-1,1
unknown_hard,17070,0.25,3,250,10,62256,234.386,4.06716e-30,0,-1,1
known_hard,17070,0.25,4,250,10,17070,36.7656,0.526464,1,1,1
unknown_random,17070,0.25,4,249,10,34955,15266.9,0,0,-1,1
unknown_hard,17070,0.25,4,250,10,62256,197.952,1.63836e-23,0,-1,1
known_hard,17070,0.25,5,250,10,17070,19.9339,0.993045,1,1,1
unknown_random,17070,0.25,5,249,10,34955,16008.6,0,0,-1,1
unknown_hard,17070,0.25,5,250,10,62256,221.65,8.7616e-28,0,-1,1
known_hard,17070,0.26,1,250,10,17070,36.7089,0.529107,1,1,1
unknown_random,17070,0.26,1,249,10,34955,14809.2,0,0,-1,1
unknown_hard,17070,0.26,1,250,10,62256,141.667,7.24529e-14,0,-1,1
known_hard,17070,0.26,2,250,10,17070,32.7759,0.709412,1,1,1
unknown_random,17070,0.26,2,249,10,34955,14195.6,0,0,-1,1
unknown_hard,17070,0.26,2,250,10,62256,202.724,2.30254e-24,0,-1,1
known_hard,17070,0.26,3,250,10,17070,36.8621,0.521971,1,1,1
unknown_random,17070,0.26,3,249,10,34955,14278.4,0,0,-1,1
unknown_hard,17070,0.26,3,250,10,62256,212.463,4.07463e-26,0,-1,1
known_hard,17070,0.26,4,250,10,17070,20.4087,0.991241,1,1,1
unknown_random,17070,0.26,4,249,10,34955,14779.7,0,0,-1,1
unknown_hard,17070,0.26,4,250,10,62256,246.94,1.93723e-32,0,-1,1
known_hard,17070,0.26,5,250,10,17070,57.017,0.024383,1,1,1
unknown_random,17070,0.26,5,249,10,34955,14478.9,0,0,-1,1
unknown_hard,17070,0.26,5,250,10,62256,175.675,1.35097e-19,0,-1,1
known_hard,17070,0.27,1,250,10,17070,53.0762,0.0529771,1,1,1
unknown_random,17070,0.27,1,249,10,34955,13055.2,0,0,-1,1
unknown_hard,17070,0.27,1,250,10,62256,177.182,7.39956e-20,0,-1,1
known_hard,17070,0.27,2,250,10,17070,44.2244,0.225447,1,1,1
unknown_random,17070,0.27,2,249,10,34955,13296.8,0,0,-1,1
unknown_hard,17070,0.27,2,250,10,62256,186.359,1.84488e-21,0,-1,1
known_hard,17070,0.27,3,250,10,17070,54.6456,0.0392381,1,1,1
unknown_random,17070,0.27,3,249,10,34955,13385.4,0,0,-1,1
unknown_hard,17070,0.27,3,250,10,62256,221.656,8.73998e-28,0,-1,1
known_hard,17070,0.27,4,250,10,17070,40.3882,0.365203,1,1,1
unknown_random,17070,0.27,4,249,10,34955,13286.8,0,0,-1,1
unknown_hard,17070,0.27,4,250,10,62256,181.612,1.25236e-20,0,-1,1
known_hard,17070,0.27,5,250,10,17070,44.1126,0.22894,1,1,1
unknown_random,17070,0.27,5,249,10,34955,13053.3,0,0,-1,1
unknown_hard,17070,0.27,5,250,10,62256,174.447,2.20416e-19,0,-1,1
known_hard,17070,0.28,1,250,10,17070,24.8745,0.950148,1,1,1
unknown_random,17070,0.28,1,249,10,34955,12227.4,0,0,-1,1
unknown_hard,17070,0.28,1,250,10,62256,213.179,3.02422e-26,0,-1,1
known_hard,17070,0.28,2,250,10,17070,24.2395,0.959432,1,1,1
unknown_random,17070,0.28,2,249,10,34955,12476.5,0,0,-1,1
unknown_hard,17070,0.28,2,250,10,62256,178.677,4.06837e-20,0,-1,1
known_hard,17070,0.28,3,250,10,17070,33.9909,0.655373,1,1,1
unknown_random,17070,0.28,3,249,10,34955,11894.3,0,0,-1,1
unknown_hard,17070,0.28,3,250,10,62256,154.329,5.86578e-16,0,-1,1
known_hard,17070,0.28,4,250,10,17070,33.0672,0.6967,1,1,1
unknown_random,17070,0.28,4,249,10,34955,12248.1,0,0,-1,1
unknown_hard,17070,0.28,4,250,10,62256,160.419,5.54038e-17,0,-1,1
known_hard,17070,0.28,5,250,10,17070,63.5967,0.00573385,1,1,1
unknown_random,17070,0.28,5,249,10,34955,12202.5,0,0,-1,1
unknown_hard,17070,0.28,5,250,10,62256,133.188,1.68945e-12,0,-1,1
known_hard,17070,0.29,1,250,10,17070,56.1241,0.0292556,1,1,1
unknown_random,17070,0.29,1,249,10,34955,11305.5,0,0,-1,1
unknown_hard,17070,0.29,1,250,10,62256,190.612,3.28605e-22,0,-1,1
known_hard,17070,0.29,2,250,10,17070,31.5343,0.761387,1,1,1
unknown_random,17070,0.29,2,249,10,34955,11166.1,0,0,-1,1
unknown_hard,17070,0.29,2,250,10,62256,186.401,1.81398e-21,0,-1,1
known_hard,17070,0.29,3,250,10,17070,61.1728,0.00997607,1,1,1
unknown_random,17070,0.29,3,249,10,34955,11777.1,0,0,-1,1
unknown_hard,17070,0.29,3,250,10,62256,169.673,1.46541e-18,0,-1,1
known_hard,17070,0.29,4,250,10,17070,19.6792,0.99388,1,1,1
unknown_random,17070,0.29,4,249,10,34955,11301.1,0,0,-1,1
unknown_hard,17070,0.29,4,250,10,62256,178.015,5.30271e-20,0,-1,1
known_hard,17070,0.29,5,250,10,17070,40.0981,0.377292,1,1,1
unknown_random,17070,0.29,5,249,10,34955,11227.9,0,0,-1,1
unknown_hard,17070,0.29,5,250,10,62256,197.05,2.37138e-23,0,-1,1
known_hard,17070,0.3,1,250,10,17070,41.5215,0.319859,1,1,1
unknown_random,17070,0.3,1,249,10,34955,11199.5,0,0,-1,1
unknown_hard,17070,0.3,1,250,10,62256,177.344,6.93512e-20,0,-1,1
known_hard,17070,0.3,2,250,10,17070,18.7621,0.996239,1,1,1
unknown_random,17070,0.3,2,249,10,34955,11051.6,0,0,-1,1
unknown_hard,17070,0.3,2,250,10,62256,156.438,2.59824e-16,0,-1,1
known_hard,17070,0.3,3,250,10,17070,48.9739,0.109433,1,1,1
unknown_random,17070,0.3,3,249,10,34955,10985.9,0,0,-1,1
unknown_hard,17070,0.3,3,250,10,62256,148.603,5.25931e-15,0,-1,1
known_hard,17070,0.3,4,250,10,17070,27.4959,0.896112,1,1,1
unknown_random,17070,0.3,4,249,10,34955,10773.5,0,0,-1,1
unknown_hard,17070,0.3,4,250,10,62256,179.659,2.7443e-20,0,-1,1
known_hard,17070,0.3,5,250,10,17070,31.0724,0.779658,1,1,1
unknown_random,17070,0.3,5,249,10,34955,10733.8,0,0,-1,1
unknown_hard,17070,0.3,5,250,10,62256,135.634,6.85696e-13,0,-1,1
known_hard,17070,0.31,1,250,10,17070,30.3384,0.807325,1,1,1
unknown_random,17070,0.31,1,249,10,34955,9987,0,0,-1,1
unknown_hard,17070,0.31,1,250,10,62256,141.053,9.12013e-14,0,-1,1
known_hard,17070,0.31,2,250,10,17070,66.7407,0.00270549,1,1,1
unknown_random,17070,0.31,2,249,10,34955,9898.92,0,0,-1,1
unknown_hard,17070,0.31,2,250,10,62256,152.535,1.16952e-15,0,-1,1
known_hard,17070,0.31,3,250,10,17070,35.0692,0.605715,1,1,1
unknown_random,17070,0.31,3,249,10,34955,10055.1,0,0,-1,1
unknown_hard,17070,0.31,3,250,10,62256,174.017,2.61521e-19,0,-1,1
known_hard,17070,0.31,4,250,10,17070,48.8743,0.111253,1,1,1
unknown_random,17070,0.31,4,249,10,34955,10010,0,0,-1,1
unknown_hard,17070,0.31,4,250,10,62256,141.149,8.79744e-14,0,-1,1
known_hard,17070,0.31,5,250,10,17070,88.6464,6.30952e-06,0,1,0
unknown_random,17070,0.31,5,249,10,34955,9894.56,0,0,-1,1
unknown_hard,17070,0.31,5,250,10,62256,183.364,6.18532e-21,0,-1,1
known_hard,17070,0.32,1,250,10,17070,42.7093,0.275865,1,1,1
unknown_random,17070,0.32,1,249,10,34955,9836.26,0,0,-1,1
unknown_hard,17070,0.32,1,250,10,62256,144.963,2.09351e-14,0,-1,1
known_hard,17070,0.32,2,250,10,17070,17.44,0.998278,1,1,1
unknown_random,17070,0.32,2,249,10,34955,9486.66,0,0,-1,1
unknown_hard,17070,0.32,2,250,10,62256,146.933,9.92704e-15,0,-1,1
known_hard,17070,0.32,3,250,10,17070,59.8647,0.0133209,1,1,1
unknown_random,17070,0.32,3,249,10,34955,9336.27,0,0,-1,1
unknown_hard,17070,0.32,3,250,10,62256,176.028,1.17337e-19,0,-1,1
known_hard,17070,0.32,4,250,10,17070,42.5976,0.279839,1,1,1
unknown_random,17070,0.32,4,249,10,34955,9612.06,0,0,-1,1
unknown_hard,17070,0.32,4,250,10,62256,178.819,3.84234e-20,0,-1,1
known_hard,17070,0.32,5,250,10,17070,38.2034,0.460241,1,1,1
unknown_random,17070,0.32,5,249,10,34955,9212.89,0,0,-1,1
unknown_hard,17070,0.32,5,250,10,62256,120.539,1.62422e-10,0,-1,1
known_hard,17070,0.33,1,250,10,17070,43.2538,0.256992,1,1,1
unknown_random,17070,0.33,1,249,10,34955,9054.04,0,0,-1,1
unknown_hard,17070,0.33,1,250,10,62256,146.941,9.89701e-15,0,-1,1
known_hard,17070,0.33,2,250,10,17070,32.4727,0.722451,1,1,1
unknown_random,17070,0.33,2,249,10,34955,8899.94,0,0,-1,1
unknown_hard,17070,0.33,2,250,10,62256,103.397,5.80007e-08,0,-1,1
known_hard,17070,0.33,3,250,10,17070,34.4205,0.635731,1,1,1
unknown_random,17070,0.33,3,249,10,34955,9254.75,0,0,-1,1
unknown_hard,17070,0.33,3,250,10,62256,163.893,1.42641e-17,0,-1,1
known_hard,17070,0.33,4,250,10,17070,21.0278,0.988344,1,1,1
unknown_random,17070,0.33,4,249,10,34955,9038.23,0,0,-1,1
unknown_hard,17070,0.33,4,250,10,62256,117.097,5.45547e-10,0,-1,1
known_hard,17070,0.33,5,250,10,17070,35.5877,0.581531,1,1,1
unknown_random,17070,0.33,5,249,10,34955,9150.34,0,0,-1,1
unknown_hard,17070,0.33,5,250,10,62256,142.497,5.30353e-14,0,-1,1
known_hard,17070,0.34,1,250,10,17070,35.5721,0.582261,1,1,1
unknown_random,17070,0.34,1,249,10,34955,8462.65,0,0,-1,1
unknown_hard,17070,0.34,1,250,10,62256,132.74,1.99195e-12,0,-1,1
known_hard,17070,0.34,2,250,10,17070,48.5392,0.117553,1,1,1
unknown_random,17070,0.34,2,249,10,34955,8334.93,0,0,-1,1
unknown_hard,17070,0.34,2,250,10,62256,130.478,4.55844e-12,0,-1,1
known_hard,17070,0.34,3,250,10,17070,48.739,0.113764,1,1,1
unknown_random,17070,0.34,3,249,10,34955,8063.17,0,0,-1,1
unknown_hard,17070,0.34,3,250,10,62256,115.859,8.4016e-10,0,-1,1
known_hard,17070,0.34,4,250,10,17070,53.0856,0.0528845,1,1,1
unknown_random,17070,0.34,4,249,10,34955,8461.32,0,0,-1,1
unknown_hard,17070,0.34,4,250,10,62256,101.465,1.09548e-07,0,-1,1
known_hard,17070,0.34,5,250,10,17070,46.2499,0.168361,1,1,1
unknown_random,17070,0.34,5,249,10,34955,8382.19,0,0,-1,1
unknown_hard,17070,0.34,5,250,10,62256,168.56,2.27491e-18,0,-1,1
known_hard,17070,0.35,1,250,10,17070,22.3522,0.979613,1,1,1
unknown_random,17070,0.35,1,249,10,34955,8149.65,0,0,-1,1
unknown_hard,17070,0.35,1,250,10,62256,131.263,3.4217e-12,0,-1,1
known_hard,17070,0.35,2,250,10,17070,25.3467,0.94233,1,1,1
unknown_random,17070,0.35,2,249,10,34955,7830.47,0,0,-1,1
unknown_hard,17070,0.35,2,250,10,62256,111.791,3.42884e-09,0,-1,1
known_hard,17070,0.35,3,250,10,17070,62.2485,0.00782449,1,1,1
unknown_random,17070,0.35,3,249,10,34955,7973.9,0,0,-1,1
unknown_hard,17070,0.35,3,250,10,62256,153.683,7.52145e-16,0,-1,1
known_hard,17070,0.35,4,250,10,17070,25.8907,0.932314,1,1,1
unknown_random,17070,0.35,4,249,10,34955,7761.6,0,0,-1,1
unknown_hard,17070,0.35,4,250,10,62256,174.293,2.34343e-19,0,-1,1
known_hard,17070,0.35,5,250,10,17070,27.2121,0.903251,1,1,1
unknown_random,17070,0.35,5,249,10,34955,8028.54,0,0,-1,1
unknown_hard,17070,0.35,5,250,10,62256,127.762,1.22295e-11,0,-1,1
known_hard,17070,0.36,1,250,10,17070,28.282,0.874668,1,1,1
unknown_random,17070,0.36,1,249,10,34955,7464.62,0,0,-1,1
unknown_hard,17070,0.36,1,250,10,62256,169.105,1.83459e-18,0,-1,1
known_hard,17070,0.36,2,250,10,17070,23.4192,0.969478,1,1,1
unknown_random,17070,0.36,2,249,10,34955,7322.01,0,0,-1,1
unknown_hard,17070,0.36,2,250,10,62256,104.473,4.06018e-08,0,-1,1
known_hard,17070,0.36,3,250,10,17070,26.9882,0.908659,1,1,1
unknown_random,17070,0.36,3,249,10,34955,7318.41,0,0,-1,1
unknown_hard,17070,0.36,3,250,10,62256,124.273,4.29681e-11,0,-1,1
known_hard,17070,0.36,4,250,10,17070,48.9427,0.110001,1,1,1
unknown_random,17070,0.36,4,249,10,34955,7271.96,0,0,-1,1
unknown_hard,17070,0.36,4,250,10,62256,114.414,1.38821e-09,0,-1,1
known_hard,17070,0.36,5,250,10,17070,37.8356,0.476988,1,1,1
unknown_random,17070,0.36,5,249,10,34955,7883.91,0,0,-1,1
unknown_hard,17070,0.36,5,250,10,62256,138.778,2.13443e-13,0,-1,1
known_hard,17070,0.37,1,250,10,17070,22.3788,0.979397,1,1,1
unknown_random,17070,0.37,1,249,10,34955,6996.73,0,0,-1,1
unknown_hard,17070,0.37,1,250,10,62256,97.7439,3.66425e-07,0,-1,1
known_hard,17070,0.37,2,250,10,17070,35.8601,0.568791,1,1,1
unknown_random,17070,0.37,2,249,10,34955,6917.49,0,0,-1,1
unknown_hard,17070,0.37,2,250,10,62256,109.588,7.27349e-09,0,-1,1
known_hard,17070,0.37,3,250,10,17070,30.2301,0.811256,1,1,1
unknown_random,17070,0.37,3,249,10,34955,7060.84,0,0,-1,1
unknown_hard,17070,0.37,3,250,10,62256,100.858,1.33607e-07,0,-1,1
known_hard,17070,0.37,4,250,10,17070,35.5366,0.58392,1,1,1
unknown_random,17070,0.37,4,249,10,34955,7134.23,0,0,-1,1
unknown_hard,17070,0.37,4,250,10,62256,77.6447,0.000155614,0,-1,1
known_hard,17070,0.37,5,250,10,17070,27.8753,0.88607,1,1,1
unknown_random,17070,0.37,5,249,10,34955,7293.75,0,0,-1,1
unknown_hard,17070,0.37,5,250,10,62256,100.815,1.35521e-07,0,-1,1
known_hard,17070,0.38,1,250,10,17070,71.4712,0.000819644,0,1,0
unknown_random,17070,0.38,1,249,10,34955,6839.28,0,0,-1,1
unknown_hard,17070,0.38,1,250,10,62256,131.789,2.82275e-12,0,-1,1
known_hard,17070,0.38,2,250,10,17070,40.7436,0.350653,1,1,1
unknown_random,17070,0.38,2,249,10,34955,6918.26,0,0,-1,1
unknown_hard,17070,0.38,2,250,10,62256,114.171,1.50997e-09,0,-1,1
known_hard,17070,0.38,3,250,10,17070,10.21,0.999998,1,1,1
unknown_random,17070,0.38,3,249,10,34955,6911.12,0,0,-1,1
unknown_hard,17070,0.38,3,250,10,62256,143.499,3.63857e-14,0,-1,1
known_hard,17070,0.38,4,250,10,17070,25.5337,0.939011,1,1,1
unknown_random,17070,0.38,4,249,10,34955,6644.12,0,0,-1,1
unknown_hard,17070,0.38,4,250,10,62256,119.659,2.21716e-10,0,-1,1
known_hard,17070,0.38,5,250,10,17070,49.2739,0.104095,1,1,1
unknown_random,17070,0.38,5,249,10,34955,6903.05,0,0,-1,1
unknown_hard,17070,0.38,5,250,10,62256,129.279,7.05376e-12,0,-1,1
known_hard,17070,0.39,1,250,10,17070,43.459,0.250097,1,1,1
unknown_random,17070,0.39,1,249,10,34955,6441.16,0,0,-1,1
unknown_hard,17070,0.39,1,250,10,62256,131.671,2.94746e-12,0,-1,1
known_hard,17070,0.39,2,250,10,17070,30.4022,0.80499,1,1,1
unknown_random,17070,0.39,2,249,10,34955,6332.97,0,0,-1,1
unknown_hard,17070,0.39,2,250,10,62256,119.67,2.20854e-10,0,-1,1
known_hard,17070,0.39,3,250,10,17070,37.6275,0.486533,1,1,1
unknown_random,17070,0.39,3,249,10,34955,6478.42,0,0,-1,1
unknown_hard,17070,0.39,3,250,10,62256,106.115,2.34751e-08,0,-1,1
known_hard,17070,0.39,4,250,10,17070,79.4532,9.37546e-05,0,1,0
unknown_random,17070,0.39,4,249,10,34955,6569.75,0,0,-1,1
unknown_hard,17070,0.39,4,250,10,62256,95.364,7.83222e-07,0,-1,1
known_hard,17070,0.39,5,250,10,17070,55.6509,0.0321738,1,1,1
unknown_random,17070,0.39,5,249,10,34955,6341.03,0,0,-1,1
unknown_hard,17070,0.39,5,250,10,62256,138.327,2.525e-13,0,-1,1
known_hard,17070,0.4,1,250,10,17070,48.1548,0.125123,1,1,1
unknown_random,17070,0.4,1,249,10,34955,6056.36,0,0,-1,1
unknown_hard,17070,0.4,1,250,10,62256,122.29,8.72353e-11,0,-1,1
known_hard,17070,0.4,2,250,10,17070,54.3886,0.0412496,1,1,1
unknown_random,17070,0.4,2,249,10,34955,6273.79,0,0,-1,1
unknown_hard,17070,0.4,2,250,10,62256,123.843,5.01213e-11,0,-1,1
known_hard,17070,0.4,3,250,10,17070,30.8686,0.787515,1,1,1
unknown_random,17070,0.4,3,249,10,34955,5855.8,0,0,-1,1
unknown_hard,17070,0.4,3,250,10,62256,132.187,2.44015e-12,0,-1,1
known_hard,17070,0.4,4,250,10,17070,46.7111,0.15699,1,1,1
unknown_random,17070,0.4,4,249,10,34955,6171.13,0,0,-1,1
unknown_hard,17070,0.4,4,250,10,62256,130.648,4.2843e-12,0,-1,1
known_hard,17070,0.4,5,250,10,17070,38.8638,0.430632,1,1,1
unknown_random,17070,0.4,5,249,10,34955,6160.2,0,0,-1,1
unknown_hard,17070,0.4,5,250,10,62256,157.36,1.81835e-16,0,-1,1
known_hard,17070,0.41,1,250,10,17070,16.6598,0.998966,1,1,1
unknown_random,17070,0.41,1,249,10,34955,5768.74,0,0,-1,1
unknown_hard,17070,0.41,1,250,10,62256,122.527,8.01801e-11,0,-1,1
known_hard,17070,0.41,2,250,10,17070,18.1298,0.99738,1,1,1
unknown_random,17070,0.41,2,249,10,34955,5733.29,0,0,-1,1
unknown_hard,17070,0.41,2,250,10,62256,120.973,1.39298e-10,0,-1,1
known_hard,17070,0.41,3,250,10,17070,35.4136,0.589666,1,1,1
unknown_random,17070,0.41,3,249,10,34955,5836.73,0,0,-1,1
unknown_hard,17070,0.41,3,250,10,62256,80.3153,7.34175e-05,0,-1,1
known_hard,17070,0.41,4,250,10,17070,44.2941,0.223284,1,1,1
unknown_random,17070,0.41,4,249,10,34955,5678.23,0,0,-1,1
unknown_hard,17070,0.41,4,250,10,62256,115.271,1.03118e-09,0,-1,1
known_hard,17070,0.41,5,250,10,17070,45.4703,0.188938,1,1,1
unknown_random,17070,0.41,5,249,10,34955,5575.78,0,0,-1,1
unknown_hard,17070,0.41,5,250,10,62256,112.914,2.33078e-09,0,-1,1
known_hard,17070,0.42,1,250,10,17070,63.8698,0.0053794,1,1,1
unknown_random,17070,0.42,1,249,10,34955,5700.36,0,0,-1,1
unknown_hard,17070,0.42,1,250,10,62256,61.9251,0.00842128,1,-1,0
known_hard,17070,0.42,2,250,10,17070,36.6247,0.533034,1,1,1
unknown_random,17070,0.42,2,249,10,34955,5752.98,0,0,-1,1
unknown_hard,17070,0.42,2,250,10,62256,77.9052,0.000144738,0,-1,1
known_hard,17070,0.42,3,250,10,17070,45.2346,0.195501,1,1,1
unknown_random,17070,0.42,3,249,10,34955,5416.34,0,0,-1,1
unknown_hard,17070,0.42,3,250,10,62256,110.297,5.7136e-09,0,-1,1
known_hard,17070,0.42,4,250,10,17070,24.2932,0.958699,1,1,1
unknown_random,17070,0.42,4,249,10,34955,5493.51,0,0,-1,1
unknown_hard,17070,0.42,4,250,10,62256,131.053,3.69503e-12,0,-1,1
known_hard,17070,0.42,5,250,10,17070,40.7603,0.349974,1,1,1
unknown_random,17070,0.42,5,249,10,34955,5305.53,0,0,-1,1
unknown_hard,17070,0.42,5,250,10,62256,113.393,1.9755e-09,0,-1,1
known_hard,17070,0.43,1,250,10,17070,26.913,0.910431,1,1,1
unknown_random,17070,0.43,1,249,10,34955,5113.03,0,0,-1,1
unknown_hard,17070,0.43,1,250,10,62256,81.1997,5.70205e-05,0,-1,1
known_hard,17070,0.43,2,250,10,17070,40.8098,0.347972,1,1,1
unknown_random,17070,0.43,2,249,10,34955,5488.42,0,0,-1,1
unknown_hard,17070,0.43,2,250,10,62256,104.49,4.03749e-08,0,-1,1
known_hard,17070,0.43,3,250,10,17070,32.0562,0.740011,1,1,1
unknown_random,17070,0.43,3,249,10,34955,5279.45,0,0,-1,1
unknown_hard,17070,0.43,3,250,10,62256,94.6407,9.84583e-07,0,-1,1
known_hard,17070,0.43,4,250,10,17070,31.421,0.765928,1,1,1
unknown_random,17070,0.43,4,249,10,34955,5064.97,0,0,-1,1
unknown_hard,17070,0.43,4,250,10,62256,101.976,9.26328e-08,0,-1,1
known_hard,17070,0.43,5,250,10,17070,28.1501,0.878436,1,1,1
unknown_random,17070,0.43,5,249,10,34955,5199.83,0,0,-1,1
unknown_hard,17070,0.43,5,250,10,62256,147.507,7.98251e-15,0,-1,1
known_hard,17070,0.44,1,250,10,17070,40.4209,0.363854,1,1,1
unknown_random,17070,0.44,1,249,10,34955,5039.07,0,0,-1,1
unknown_hard,17070,0.44,1,250,10,62256,113.826,1.70129e-09,0,-1,1
known_hard,17070,0.44,2,250,10,17070,51.6236,0.0691871,1,1,1
unknown_random,17070,0.44,2,249,10,34955,5059.66,0,0,-1,1
unknown_hard,17070,0.44,2,250,10,62256,83.9299,2.5818e-05,0,-1,1
known_hard,17070,0.44,3,250,10,17070,45.6031,0.185312,1,1,1
unknown_random,17070,0.44,3,249,10,34955,4779.39,0,0,-1,1
unknown_hard,17070,0.44,3,250,10,62256,124.171,4.45622e-11,0,-1,1
known_hard,17070,0.44,4,250,10,17070,41.8575,0.307031,1,1,1
unknown_random,17070,0.44,4,249,10,34955,5090.18,0,0,-1,1
unknown_hard,17070,0.44,4,250,10,62256,79.9874,8.05915e-05,0,-1,1
known_hard,17070,0.44,5,250,10,17070,27.449,0.897314,1,1,1
unknown_random,17070,0.44,5,249,10,34955,4975.14,0,0,-1,1
unknown_hard,17070,0.44,5,250,10,62256,110.855,4.72292e-09,0,-1,1
known_hard,17070,0.45,1,250,10,17070,36.6203,0.533243,1,1,1
unknown_random,17070,0.45,1,249,10,34955,4644.29,0,0,-1,1
unknown_hard,17070,0.45,1,250,10,62256,81.0746,5.91021e-05,0,-1,1
known_hard,17070,0.45,2,250,10,17070,17.1403,0.998578,1,1,1
unknown_random,17070,0.45,2,249,10,34955,4680.79,0,0,-1,1
unknown_hard,17070,0.45,2,250,10,62256,107.141,1.66397e-08,0,-1,1
known_hard,17070,0.45,3,250,10,17070,35.284,0.595715,1,1,1
unknown_random,17070,0.45,3,249,10,34955,4652.26,0,0,-1,1
unknown_hard,17070,0.45,3,250,10,62256,112.846,2.38571e-09,0,-1,1
known_hard,17070,0.45,4,250,10,17070,24.6879,0.95302,1,1,1
unknown_random,17070,0.45,4,249,10,34955,4751.72,0,0,-1,1
unknown_hard,17070,0.45,4,250,10,62256,58.3998,0.0182598,1,-1,0
known_hard,17070,0.45,5,250,10,17070,91.9353,2.29707e-06,0,1,0
unknown_random,17070,0.45,5,249,10,34955,4722.54,0,0,-1,1
unknown_hard,17070,0.45,5,250,10,62256,92.4693,1.9455e-06,0,-1,1
known_hard,17070,0.46,1,250,10,17070,39.5186,0.401974,1,1,1
unknown_random,17070,0.46,1,249,10,34955,4577.47,0,0,-1,1
unknown_hard,17070,0.46,1,250,10,62256,75.6304,0.000270817,0,-1,1
known_hard,17070,0.46,2,250,10,17070,38.8156,0.43277,1,1,1
unknown_random,17070,0.46,2,249,10,34955,4679.43,0,0,-1,1
unknown_hard,17070,0.46,2,250,10,62256,82.7095,3.68718e-05,0,-1,1
known_hard,17070,0.46,3,250,10,17070,36.4775,0.53991,1,1,1
unknown_random,17070,0.46,3,249,10,34955,4697.9,0,0,-1,1
unknown_hard,17070,0.46,3,250,10,62256,92.8687,1.71763e-06,0,-1,1
known_hard,17070,0.46,4,250,10,17070,49.1012,0.107142,1,1,1
unknown_random,17070,0.46,4,249,10,34955,4748.14,0,0,-1,1
unknown_hard,17070,0.46,4,250,10,62256,93.8823,1.25029e-06,0,-1,1
known_hard,17070,0.46,5,250,10,17070,23.6197,0.967215,1,1,1
unknown_random,17070,0.46,5,249,10,34955,4360.3,0,0,-1,1
unknown_hard,17070,0.46,5,250,10,62256,99.9617,1.78928e-07,0,-1,1
known_hard,17070,0.47,1,250,10,17070,32.998,0.699735,1,1,1
unknown_random,17070,0.47,1,249,10,34955,4450.44,0,0,-1,1
unknown_hard,17070,0.47,1,250,10,62256,97.3834,4.11372e-07,0,-1,1
known_hard,17070,0.47,2,250,10,17070,30.2474,0.810628,1,1,1
unknown_random,17070,0.47,2,249,10,34955,4356.8,0,0,-1,1
unknown_hard,17070,0.47,2,250,10,62256,92.0286,2.23146e-06,0,-1,1
known_hard,17070,0.47,3,250,10,17070,18.3325,0.997051,1,1,1
unknown_random,17070,0.47,3,249,10,34955,4308.29,0,0,-1,1
unknown_hard,17070,0.47,3,250,10,62256,74.6551,0.000352709,0,-1,1
known_hard,17070,0.47,4,250,10,17070,42.6139,0.279254,1,1,1
unknown_random,17070,0.47,4,249,10,34955,4620.21,0,0,-1,1
unknown_hard,17070,0.47,4,250,10,62256,53.4074,0.0497754,1,-1,0
known_hard,17070,0.47,5,250,10,17070,52.1364,0.0630413,1,1,1
unknown_random,17070,0.47,5,249,10,34955,4362.97,0,0,-1,1
unknown_hard,17070,0.47,5,250,10,62256,55.866,0.0308167,1,-1,0
known_hard,17070,0.48,1,250,10,17070,44.1935,0.226409,1,1,1
unknown_random,17070,0.48,1,249,10,34955,4161.56,0,0,-1,1
unknown_hard,17070,0.48,1,250,10,62256,90.6472,3.42112e-06,0,-1,1
known_hard,17070,0.48,2,250,10,17070,63.0105,0.00656931,1,1,1
unknown_random,17070,0.48,2,249,10,34955,4120.86,0,0,-1,1
unknown_hard,17070,0.48,2,250,10,62256,69.5491,0.00134332,1,-1,0
