target_norad,catalog_mode,catalog_size,sigma_deg,trial,observation_count,target_rank,target_chi2,best_chi2,best_gap_chi2,top1_norad,top1_correct,top3_contains_target,top10_contains_target,equivalent_best,ambiguous_best_count
17070,prefix,250,0.3,3,10,1,40.6882,40.6882,10918.9,17070,1,1,1,1,1
17070,prefix,250,0.3,4,10,1,47.8452,47.8452,11047.6,17070,1,1,1,1,1
17070,prefix,250,0.3,5,10,1,32.6015,32.6015,10807.5,17070,1,1,1,1,1
17070,prefix,250,0.31,1,10,1,45.5992,45.5992,9959.91,17070,1,1,1,1,1
17070,prefix,250,0.31,2,10,1,34.5056,34.5056,9907.86,17070,1,1,1,1,1
17070,prefix,250,0.31,3,10,1,42.4789,42.4789,10343.1,17070,1,1,1,1,1
17070,prefix,250,0.31,4,10,1,34.1966,34.1966,9909.99,17070,1,1,1,1,1
17070,prefix,250,0.31,5,10,1,18.4828,18.4828,10099.4,17070,1,1,1,1,1
17070,prefix,250,0.32,1,10,1,68.3372,68.3372,9117.87,17070,1,1,1,1,1
17070,prefix,250,0.32,2,10,1,19.0838,19.0838,9371.6,17070,1,1,1,1,1
17070,prefix,250,0.32,3,10,1,33.2264,33.2264,9013.08,17070,1,1,1,1,1
17070,prefix,250,0.32,4,10,1,22.2178,22.2178,9409.37,17070,1,1,1,1,1
17070,prefix,250,0.32,5,10,1,47.6639,47.6639,9799.4,17070,1,1,1,1,1
17070,prefix,250,0.33,1,10,1,32.1826,32.1826,8710.69,17070,1,1,1,1,1
17070,prefix,250,0.33,2,10,1,51.512,51.512,8827.67,17070,1,1,1,1,1
17070,prefix,250,0.33,3,10,1,38.8293,38.8293,8634.71,17070,1,1,1,1,1
17070,prefix,250,0.33,4,10,1,41.0551,41.0551,8996.62,17070,1,1,1,1,1
17070,prefix,250,0.33,5,10,1,65.318,65.318,9163.87,17070,1,1,1,1,1
17070,prefix,250,0.34,1,10,1,58.0268,58.0268,8565.72,17070,1,1,1,1,1
17070,prefix,250,0.34,2,10,1,17.3552,17.3552,8459.99,17070,1,1,1,1,1
17070,prefix,250,0.34,3,10,1,26.4094,26.4094,8592.27,17070,1,1,1,1,1
17070,prefix,250,0.34,4,10,1,34.6281,34.6281,8077.43,17070,1,1,1,1,1
17070,prefix,250,0.34,5,10,1,32.3964,32.3964,8293.42,17070,1,1,1,1,1
17070,prefix,250,0.35,1,10,1,48.3447,48.3447,7544.39,17070,1,1,1,1,1
17070,prefix,250,0.35,2,10,1,29.164,29.164,8101.95,17070,1,1,1,1,1
17070,prefix,250,0.35,3,10,1,25.3283,25.3283,8034.51,17070,1,1,1,1,1
17070,prefix,250,0.35,4,10,1,49.9335,49.9335,8258.3,17070,1,1,1,1,1
17070,prefix,250,0.35,5,10,1,29.2912,29.2912,8055.71,17070,1,1,1,1,1
17070,prefix,250,0.36,1,10,1,45.2426,45.2426,7508.37,17070,1,1,1,1,1
17070,prefix,250,0.36,2,10,1,28.1234,28.1234,7528.34,17070,1,1,1,1,1
17070,prefix,250,0.36,3,10,1,22.2641,22.2641,7329.78,17070,1,1,1,1,1
17070,prefix,250,0.36,4,10,1,40.7059,40.7059,7746.65,17070,1,1,1,1,1
17070,prefix,250,0.36,5,10,1,18.6271,18.6271,7612.96,17070,1,1,1,1,1
17070,prefix,250,0.37,1,10,1,54.686,54.686,7200.8,17070,1,1,1,1,1
17070,prefix,250,0.37,2,10,1,23.5635,23.5635,6964.33,17070,1,1,1,1,1
17070,prefix,250,0.37,3,10,1,23.0817,23.0817,7079.84,17070,1,1,1,1,1
17070,prefix,250,0.37,4,10,1,40.8222,40.8222,7233.6,17070,1,1,1,1,1
17070,prefix,250,0.37,5,10,1,46.8115,46.8115,7117.81,17070,1,1,1,1,1
17070,prefix,250,0.38,1,10,1,55.7126,55.7126,6470.65,17070,1,1,1,1,1
17070,prefix,250,0.38,2,10,1,33.7509,33.7509,6414.65,17070,1,1,1,1,1
17070,prefix,250,0.38,3,10,1,34.2741,34.2741,6963.05,17070,1,1,1,1,1
17070,prefix,250,0.38,4,10,1,40.8097,40.8097,6820.45,17070,1,1,1,1,1
17070,prefix,250,0.38,5,10,1,37.4494,37.4494,6710.6,17070,1,1,1,1,1
17070,prefix,250,0.39,1,10,1,41.1725,41.1725,6250,17070,1,1,1,1,1
17070,prefix,250,0.39,2,10,1,45.8185,45.8185,6258.36,17070,1,1,1,1,1
17070,prefix,250,0.39,3,10,1,40.0564,40.0564,6396.77,17070,1,1,1,1,1
17070,prefix,250,0.39,4,10,1,29.2674,29.2674,6270.07,17070,1,1,1,1,1
17070,prefix,250,0.39,5,10,1,23.1993,23.1993,6294.41,17070,1,1,1,1,1
17070,prefix,250,0.4,1,10,1,43.2201,43.2201,6262.78,17070,1,1,1,1,1
17070,prefix,250,0.4,2,10,1,61.531,61.531,6100.58,17070,1,1,1,1,1
17070,prefix,250,0.4,3,10,1,15.8547,15.8547,6163.13,17070,1,1,1,1,1
17070,prefix,250,0.4,4,10,1,32.8126,32.8126,6185.4,17070,1,1,1,1,1
17070,prefix,250,0.4,5,10,1,55.7277,55.7277,6385.02,17070,1,1,1,1,1
17070,prefix,250,0.41,1,10,1,38.4702,38.4702,5934.07,17070,1,1,1,1,1
17070,prefix,250,0.41,2,10,1,39.4846,39.4846,5956.91,17070,1,1,1,1,1
17070,prefix,250,0.41,3,10,1,39.4612,39.4612,5782.47,17070,1,1,1,1,1
17070,prefix,250,0.41,4,10,1,34.4055,34.4055,5863.82,17070,1,1,1,1,1
17070,prefix,250,0.41,5,10,1,42.9006,42.9006,5658.59,17070,1,1,1,1,1
17070,prefix,250,0.42,1,10,1,33.4514,33.4514,5277.93,17070,1,1,1,1,1
17070,prefix,250,0.42,2,10,1,26.2785,26.2785,5552.09,17070,1,1,1,1,1
17070,prefix,250,0.42,3,10,1,43.456,43.456,5311.41,17070,1,1,1,1,1
17070,prefix,250,0.42,4,10,1,35.8023,35.8023,5565.39,17070,1,1,1,1,1
17070,prefix,250,0.42,5,10,1,23.1525,23.1525,5375.29,17070,1,1,1,1,1
17070,prefix,250,0.43,1,10,1,36.2355,36.2355,5211.75,17070,1,1,1,1,1
17070,prefix,250,0.43,2,10,1,49.042,49.042,5560.6,17070,1,1,1,1,1
17070,prefix,250,0.43,3,10,1,43.1781,43.1781,5345.81,17070,1,1,1,1,1
17070,prefix,250,0.43,4,10,1,37.0056,37.0056,5229.17,17070,1,1,1,1,1
17070,prefix,250,0.43,5,10,1,58.2607,58.2607,5271.66,17070,1,1,1,1,1
17070,prefix,250,0.44,1,10,1,23.2766,23.2766,4932.75,17070,1,1,1,1,1
17070,prefix,250,0.44,2,10,1,50.0602,50.0602,4936.46,17070,1,1,1,1,1
17070,prefix,250,0.44,3,10,1,29.715,29.715,4836.58,17070,1,1,1,1,1
17070,prefix,250,0.44,4,10,1,22.2337,22.2337,4833.41,17070,1,1,1,1,1
17070,prefix,250,0.44,5,10,1,32.5339,32.5339,4925.21,17070,1,1,1,1,1
17070,prefix,250,0.45,1,10,1,61.4372,61.4372,4897.5,17070,1,1,1,1,1
17070,prefix,250,0.45,2,10,1,24.5224,24.5224,4877.87,17070,1,1,1,1,1
17070,prefix,250,0.45,3,10,1,28.7602,28.7602,4801.67,17070,1,1,1,1,1
17070,prefix,250,0.45,4,10,1,34.1032,34.1032,4906.09,17070,1,1,1,1,1
17070,prefix,250,0.45,5,10,1,20.282,20.282,4791.2,17070,1,1,1,1,1
17070,prefix,250,0.46,1,10,1,35.5433,35.5433,4503.62,17070,1,1,1,1,1
17070,prefix,250,0.46,2,10,1,29.5583,29.5583,4483.36,17070,1,1,1,1,1
17070,prefix,250,0.46,3,10,1,25.5762,25.5762,4558.31,17070,1,1,1,1,1
17070,prefix,250,0.46,4,10,1,16.7405,16.7405,4582.22,17070,1,1,1,1,1
17070,prefix,250,0.46,5,10,1,30.5308,30.5308,4582.98,17070,1,1,1,1,1
17070,prefix,250,0.47,1,10,1,47.5282,47.5282,4244.35,17070,1,1,1,1,1
17070,prefix,250,0.47,2,10,1,23.5301,23.5301,4342.45,17070,1,1,1,1,1
17070,prefix,250,0.47,3,10,1,52.0832,52.0832,4431.65,17070,1,1,1,1,1
17070,prefix,250,0.47,4,10,1,25.4174,25.4174,4425.86,17070,1,1,1,1,1
17070,prefix,250,0.47,5,10,1,26.9261,26.9261,4221.61,17070,1,1,1,1,1
17070,prefix,250,0.48,1,10,1,25.8749,25.8749,4162.6,17070,1,1,1,1,1
17070,prefix,250,0.48,2,10,1,30.6859,30.6859,4083.58,17070,1,1,1,1,1
17070,prefix,250,0.48,3,10,1,21.8785,21.8785,4028.54,17070,1,1,1,1,1
17070,prefix,250,0.48,4,10,1,60.6064,60.6064,4036.13,17070,1,1,1,1,1
17070,prefix,250,0.48,5,10,1,52.9873,52.9873,4074.27,17070,1,1,1,1,1
17070,prefix,250,0.49,1,10,1,48.0566,48.0566,4211.65,17070,1,1,1,1,1
17070,prefix,250,0.49,2,10,1,43.0053,43.0053,4028.2,17070,1,1,1,1,1
17070,prefix,250,0.49,3,10,1,32.7504,32.7504,3861.85,17070,1,1,1,1,1
17070,prefix,250,0.49,4,10,1,34.4848,34.4848,3964.47,17070,1,1,1,1,1
17070,prefix,250,0.49,5,10,1,23.1977,23.1977,4107.81,17070,1,1,1,1,1
17070,prefix,250,0.5,1,10,1,52.5462,52.5462,3854.4,17070,1,1,1,1,1
17070,prefix,250,0.5,2,10,1,41.0261,41.0261,3684.04,17070,1,1,1,1,1
